treatment_id	n_terms_above_5
taxon_01153b99357f734d93b6c30f08b534f53d8881a224661f7f9294083062503197	10
taxon_011bde6681e8b9a0a3a3c228cc56916c09d9b98bd7fc7e54b43dd7eba834100e	10
taxon_0151f90bcfb74450d424ee8256c56cf00dba472fb8a6eab49a02ca42d93072a0	10
taxon_021bd48f36eddc89373e4c0ffc6e8ee01fb27fbe2faef954b564817620c7001e	10
taxon_023582f5aefe81a0afacb27fe3e64d6215f80dfd1c2468bf170db7dba1e3c94f	10
taxon_02c8c6c15abc6f14d9805d08b3a7e19044760bd160a4dc7a78a0f6c204346b63	10
taxon_031bd2bf68201c0d5f784c78b2f4ad1d396e9bb4bc3ad7e119c7d2ef4bce2635	10
taxon_036600b9d29f46a1de45264382660781f978a4acd0431d43015c8f238f826264	10
taxon_036da9ec5621742cddf21b8c6b219cbbea09b3faf02d2d706d551a52e01a022b	10
taxon_04e4164b1568e097e5751a04bc909cbb0c1b8c50c118a92ba26764fc7686a3b9	10
taxon_05ebcebf0cc1221c09ceab652e5cb441ef7f2685b01f7d29036e5746fd4a4328	10
taxon_06bd5689484d1c9071406da472a350b063b6a98ea74caf5bd59b6499baf5d2ff	10
taxon_06def0444e386a55cfd90923ae04c62d7ae14278100d79429d12591beeb88d67	10
taxon_0837a6373c8319813765cc6e8199bbcc384e0222487602a4fed5518610df13a7	10
taxon_08b14bf1763749e3010e1dee0216d1eea940e6a797f364a0dac27485bca4ea0c	10
taxon_08e6dbf7a1dffdf49e8baa428167cf8ab54e6a3c340c93d6d047451902010ef0	10
taxon_0a6d72053939aa0c05f2b31aeeb0ef99512eeca47e9b1f53b27ba1dbee6828a8	10
taxon_0b28b30b709e6b975669a7546eece967636d101c5e9c53e33afa9cf0ab97ecce	10
taxon_0b3263d9561457fee96eb0a3e535deee48007bc6d09841dea6849ec2fd88e8b1	10
taxon_0b3f2fb7085ea8800de9a3b82569d9a046c75786756f12917e00c4e31bb58091	10
taxon_0c9581102f7ddfb8dc52728998ef37da3eba5b0207d5d93263782c2ac5f8aca3	10
taxon_0cb81dc23ec4e905156abf9ea48d57bb38ea34914a732e37412c831ae22b5f34	10
taxon_0d2af8f1e80b907ad29d370961a1c56c270c20997ffec81c0f4ba01e2f900ed4	10
taxon_0db1296bab49ff9264e164b96bbe623a41a7d4d7d3b54fbfbc21562afecedea2	10
taxon_0e009779830856f7425e07fa4c0a635b0b3bae1bf6c6b11fc30e472346fe5bff	10
taxon_0ed743db368b0ed45f0b2a9944e584bbe075f4e95568a568d53105a9426f05bf	10
taxon_0f7dd41ba19356f1821926868c78a326986f3b337eac28bf2a00e472de8901cd	10
taxon_1123a4fceb2a96a88b7d79c97045de8e9ffad4c4120879bfe2a50d03597f27e6	10
taxon_11553f4bf93275c638dbc84961db59db0a512362a17ee1850bd7e0dc53660b71	10
taxon_116755bae3ca9c69d0d5bdcb79be7fcee5ebc62cb73c69a64650be6612d96110	10
taxon_1224d242778fc6e1f302b9c74e7590629674a0a4257c97f466bb2633d6cb2a05	10
taxon_129a2fde5abbf88988513df5d5fac70e7554355e19a505d8489c89e0e7c501aa	10
taxon_13111557e17ed01a860a0956656cae701299252e2c853c82242c70d0bf05305f	10
taxon_13bc8e9f730e36ca40d4011ed62c228c15d80a48a42dcb21f2f72ddbbd1ec5e3	10
taxon_13d42b6501e96d8b33955a80ef407a8a60c3b68d086f494d82d496896beca024	10
taxon_149943d5c23b6b22ff269d67081a540c71f0f4d2c026a38cfc2af0e21d863e90	10
taxon_14e3d5c9bf978a55a58e51aa59db996b8d1c590fb749f36525542d60c453d522	10
taxon_150774b767c22979574145ec657c7ea55e8e9d4c3afba64fc7c8506e1391a30e	10
taxon_151a718cade3a9a1f1877a40a62131e8e746e815ad081446bd38b220ddf8882e	10
taxon_156820965219131e849d65ed033ab435c7982f4d67daf2f1208f2377ca13a79d	10
taxon_156db5649480f848880d75ed0bd3afe481a9ea0d72695e292705d0029cc210c2	10
taxon_15ca74fcf5703f51aef748fed2314e1dbbe06eac9c9b236a62b124e4b3d073d0	10
taxon_1683d286ac9b6ff55638bb379e0f66994c16a8579db3e67b88e5d4fa68d512f9	10
taxon_16d0c938bfa164af4f9d39326b9b6bf4cdf4df9b15aa83eba9daa3b38c5a3d80	10
taxon_171acafebac77fbacd4b7924f29b4d5fe682d06f1e7c4ba439acff2bf3cceb65	10
taxon_176848ec3eb1ffe595e4bd324aa9d80ebc8912b46fad88268ff013639d0ef48a	10
taxon_17a5c3a7a158d550f762f440f72ad6890abf560269f55821e2ef8a62c8ed6c6e	10
taxon_17bffc71ab2cd92bfb8e79d0afef3832cd7188efacb74d0dc03087a991a60413	10
taxon_180e53ec8c9184a6bbb3cbba3917c8febab09e47a2eaf903af455bdfefb2b7d7	10
taxon_18a701e6d49b11072f9ae3866cf5b1998fb83dd5302ffa105f02ee1318fd0f57	10
taxon_19f13ef401537d82f0a04c6cd191e687b6d52e89ad6b82276a5718b97c760f65	10
taxon_1c3bfd5eae15c9f7f72517967cf3f333d41d07b0cf179318409f8f7b716b5ba9	10
taxon_1cb6bc9e5c6e134d1d852a280b36f8718aac0aaefe6d72c2303b80c4c4da584d	10
taxon_1d03e61e3116cf78645997ff95de243cf4ae1c611e4c8550c8410c7c8aeac270	10
taxon_1d759d82aad3f71d4db243ef9142067e6ffacd587b09c2abd7d89539900670d8	10
taxon_208cc0da48c901ca767de1a6370677f1e6c26e6a55df61f4b09fd06899c42fe3	10
taxon_20a23af5271dab0c98d03598937b70c1ad057c2647a9a8a6f4933890202d6bd7	10
taxon_2100c7740e4c188946df65cceb9b38d1d88339d31b4bd2bc91638a7d83e90fbe	10
taxon_2163040a4833959898ea4b8c300d732a2030679e361f441940a249b7f8108380	10
taxon_21eba77662cd04d716c41687ffc98f0a4314ff2618f9c6938d50360cf08fdac0	10
taxon_226bb2191e7421a335af36dd406ab6b04f417c6a54daabfcefeb260c718bb54e	10
taxon_229f6f8cf1aa3e686854d4c1957341176f98c4f5e6ccfb10328880ca45c3d2c0	10
taxon_23055c50f1d1ea451eaa68bfa965986a45eadb0cefccbb03d38378a12829717f	10
taxon_238e1d8a5616559ba832ee0bf2c2ad12ac3ca03f6fae07b064712f3ac05958e2	10
taxon_23a29b4e9fcb4c45a0c23432616db30b162f4d77a41fc22979e63d211e083438	10
taxon_24e0f6a0c4bdf71a3bd693b14029fb5835cde0a0a24a9f06a407969e1d8fc022	10
taxon_251f31a57aebb74816367bb9c0a3af90c1a87c5994915f2052c2a62a558ee79f	10
taxon_260cb288ced190d8c96ffe0810394efd0e55a4be51ca46936c073d119dc3e8ce	10
taxon_2675b35a49eb18478dd9add4a34ab47d80a3427cd3c704049e84c12ff51df1f7	10
taxon_274502e9848cd957239299005dfa6668ec6f30d1153ad8d98c32e5a32ca2af61	10
taxon_277df95b8579d563427ec715be15ecae0689b6630dcf0e200cecc395fe837e3e	10
taxon_28252e9e346b74435378bf0b049de6171c90daa0d1ca546129419feaec0d54a8	10
taxon_28475dc1db939396aa48957b916cbd4b8eec391af1a511360811518b76067756	10
taxon_29ac65ac8722dea2914195afd6a648ff65e6bc1b8c34f9b089ac1f2a9f6a243c	10
taxon_2a260e5c29e7c921dee43b9ad33dd496dfd84193f80f878e77fc26a612fcafe7	10
taxon_2a5a2bd3e41b31d45d3944bb3d879266e310f69332341956ab03418edf51be4a	10
taxon_2a8d82283c5b2f91ba50f0719d3fd9967de66d2062000b315c394dba3eaea533	10
taxon_2ab15a3c236a8ade71fdc2515594086ef8f576b0734ac368f922bd0305a347d3	10
taxon_2b81ba8f5c9c7cb5733e9a5ca3835a115c2e1821c6b4e8f4de5b7f7fdf5002aa	10
taxon_2c3fd303e6bb6238bed8e0aed785666c121a2909343c5bf020c9e5123b91414f	10
taxon_2ce049aed0543b272485ea2df8ac2d7849719da5d604d8a1d89e80758c113dad	10
taxon_2d0276b71d9da7b0369165d7f4d94deab6515a0965887b3a23c94097cf38c095	10
taxon_2d3bb7d499766258047faec723d74d179ecf05968f8708237ef03877aa6f62f5	10
taxon_2d5829519beda7b58a880175f979cab2f9634347b7c7c2bd3331ca4885fc852c	10
taxon_2d8365e09fb2af3b17a05f2263529b76302b771d45a63f00a973b4001085ed42	10
taxon_2de557e513ef31fb2eb094b70d9f75392d83cc4057a1c5f4aabbb163589e62ed	10
taxon_2e4c1b4bb1afa54e42e1c58ba4f050e2f95eb3f8d9e952df791d180a4f208b5e	10
taxon_2f73e6c909c65ec5c1da740d6df576f3e6d043c331880eaa8dc7dd9d1321720c	10
taxon_2f9481a89a8084314bdae821716a83532460a022f1d9ea7c53d7a75bafa43e9b	10
taxon_2faf0e29af09b618c83400002e1fa326b0f4fb9db5e1bba79079020e8184e806	10
taxon_2fcd69f3f875fe7348095d6496a40878c37d09a8d471a7ec6254dec59c91f930	10
taxon_305ee29798392864d934e76d5c25aa04ee5e859ec5005f062f157dcaa38460e9	10
taxon_3078cd6a876bef7e8c83def6482ad8144d8f38f874cbe8ee3af0f4e00db61172	10
taxon_314947f2e88ba9bcdd5b32b5d2c623073e2fb556057455923a5fcf1761c648a8	10
taxon_3153095615ca3c604d3d47829cfee083effa9e324dab18582f9ae0e762a209d8	10
taxon_317c78b2df57f477ddde5e95072048d675a0a7832dcb1ee0df3e30e3f554c75e	10
taxon_321fae013f466fab9d1a7f4681337e279ba5b59ae086f756b6d121dd1688add9	10
taxon_32518655744da9976a7d6eb3f9b325effe55b8ad63c62a40ab2dbdf6ac862bd5	10
taxon_33851f7590603b2e1febc02d8ef477bf9ade7bce283f843ed68ea1d90c2262fe	10
taxon_33a3f5fed22ea62ba35de5dd83c2967e16125b94ea3f3087b75ffb4a77d585ee	10
taxon_33da16c048128e515f7d3d93e162291fe6bb15ccdb3547a961eed5c79dec683d	10
taxon_347b096ef91cfe9db1e1196adff650ef274e02643bb96fb92ecc021731dd28d6	10
taxon_352f1c1a3f0fc0cb651de126a98c563f4f6cea723ab280e91229b09c8fc1d2f6	10
taxon_359c363ee2da86bb5d025a47c0a3f0321494b2ebe9d1228fa2d0935f7210baa8	10
taxon_35b0bae14107eb535b8bcd2eea9e154906976e6cfcc0cf4c489946039c9ec12e	10
taxon_35c54154c18fdaf427a7fe081b02adfeb23869dd11156834eba4f0b14dc8c59c	10
taxon_361e9053bdbca252b8c4f680f6aa71e5f2bc35931985b4a5b351c1d0f78c0f43	10
taxon_3662505432af126143d5847bec64a148147b6928411fc3c090becde43b8e793d	10
taxon_36879cc7e02a529be7403d7005976373af9f474b8548d0f11ffd7c7da5c31539	10
taxon_36a4d4fb3d7f444867be2c2caa6a31ed9fc3cf2e232f35d04983e31a665c876b	10
taxon_36a4efd06594b5a96f2965739398efea6694fa23b907710ffe4de46f48561ba1	10
taxon_36e350e1efa5222fc56d966d743fbc13c28a874566b4a9b0a65e149e59444562	10
taxon_37c3dd5fdb4d09810337796212ae03b50838ca6704f2957f4602889a616e746a	10
taxon_37d0b3dd2198bf7289bfbf87f3570559a17efb02736dfe22d41771b994d03547	10
taxon_3870aa6d2eebe34aacb1cff85f6aa3a699230bdac2ecb16e79352f6324131ab0	10
taxon_39c0d5fb6d9f77e1ae8284063d6613c97a403e5ea3a30301536c56acdb603f5e	10
taxon_3a8070bd7c4f0208610a9e2ec0c9166ffe3cbcfba6d761a7bee797696a387ea8	10
taxon_3aa1982f33cdde767888f099ca51af12767417067317dab800ffba5cb2873017	10
taxon_3b34bdea5399caf1c10fe5b46067b1e0af7c595eb41cf1237abe1b0f750793cc	10
taxon_3b5187e088b13a550fa317f5b2d79c698fac5dfb023f42c3b9c0d2471f0a9a35	10
taxon_3ba2c88fb4d02206fbd6df301b28ba1e9fb1513e8cb92e1eb50d28697dbe480d	10
taxon_3ba4e16c4c6293022000aad36c8dc40d1b74fcc9839d9f894dd25438d665ebfa	10
taxon_3bd01c64f3a66ea7b7876156006fc14188d0a537f12380c67ca38df57c1a520b	10
taxon_3c07620135eb72fe1eea85911978394b4a22efd245c8205037424278fe1bef8c	10
taxon_3d984d8a5c44d8e972c3350439e9698d78dda71bf7bd3aa86d143f1e25352eb8	10
taxon_3eaf4daa1f9d9ebfa2ad85e7600f77dafecb1dc7a233f4bfdf99d2b3d839ad95	10
taxon_3f23be463ede0bc5ae6eb8d96776c60881849ab6ab9c7d1b63e2beb6693ea17c	10
taxon_3f89e5320e1030083ab437e4d98262f5a1aadc3162bfd97e2b8a978ec7c9ce23	10
taxon_3f986a45632242e1f012cf45062bb12949296214ba08eb59278a34720b766042	10
taxon_3faca7cedeb3d35878b759138b2081cf161ee04c8a5a9d293dfc68ca60dc6913	10
taxon_403381a7e32e4dd22d8dbef4650b39e33bcf677149692d828a600696d1b98622	10
taxon_409aa242d2f8d9578296def8f2090b9cd09e077b678578769e79848433ec294b	10
taxon_422745904409f209160035be4d85b29e4fd9ac03e97f6f90c379ad25353523e1	10
taxon_43191b5f2bb0334a683ac0a9e9914f0d21dfac3254e774d956d373d3b49f1de0	10
taxon_438d475ebac57c7a09ac8468a0e568dd4ea6a5e9d20d009fc7d9a1969613f1f4	10
taxon_4459498bfa313eae0a25d53684fcaf0e40557d1feb8db8a45e111fe7e1f439d1	10
taxon_4464ac6397e11480398279974f12455e563abc80d805086c2c2dfd35caed80b3	10
taxon_446b4888d43f9c1518d1cef1c6843614e311bdd01cd465384bba557d04a24a9f	10
taxon_44eed736782ab8225575efe887d4543377e4871b44bb53622aecab5a885673d5	10
taxon_4524ddb77ff05bc964b16086e5c06b09fe6121dd82f483b8b0f43661b17aa012	10
taxon_45f4f5381195e74825419d19f7bd51d85b58080c7d875db85528ca97ffed3371	10
taxon_4693829ace67407203a66d60cf29d00322f99ca3c729e0444b4bf54bdb3a65da	10
taxon_46d2001844ed4845c57428e48dcf82ca1bf86a6b88082f09d161344d115a302d	10
taxon_46f0fe6c3608ba2bc4904f3ee7cb87cc0cb57fd08791348775fd794bf18031ce	10
taxon_477dd425c9d048171ed644ab8c5c8d5843965d0083126bc72d2a21cba234cfac	10
taxon_47b353d2c59ebbc71bb7e769a008786cde769993dc9b96f99d81d6bda8fbc98f	10
taxon_4860fee4534c00d0b38539a784c1fde40990d269f664943950380ba7bc91ab4d	10
taxon_48e77ca88814a8b038947f74683b77cf0bf56bb8650d3be9da79248dadba3786	10
taxon_492b2e6313222e922358336f33d6b2c0eef12781c82e805733c20e4c1880fbaf	10
taxon_495065948ebe4fabbb2c8969e0d3dd6a375f43bf9d469f8510074574199d275e	10
taxon_497ba416313bbd52a1e30c00d24fa073f03b998fe7dfee5abfa2484592080223	10
taxon_4aa2bc5db368e647dab0c17e0c6303c49fa24d8b5cba2bac882f45bbb22cf2f8	10
taxon_4ad134d5c2af62fc9ff984e39efac44af49a0931cb13d9f66d6ef41a9c001a62	10
taxon_4b41c2c3d62910cecac9c98d8979dd0f5a457a7030ddeb4efc0683300188c1fa	10
taxon_4b469a440d826c2be05d3fe983b49f4a15053892b21e20ca42f7d759157ab577	10
taxon_4ba427091a611c3b7bb6dace85611a3f1e331a32fdc240ef404ab585bfd5b35c	10
taxon_4c8fdac9ab0e3a0c221e987f744f11d891e0f08bb63df601ab4c0a01af62b943	10
taxon_4d7296b63875e1947726af9efd7ace48517d8761cf97e330d5cd9624f74277ea	10
taxon_4dc1391ec5e7383d01c9fc189ae90cb81220fea3aac12d07bdc2b2d45a46e83a	10
taxon_4de61e65a6d0e6840174916a53b48db493573e60b9b105521a2bd461a5b59e96	10
taxon_4e20da7d8ab77d22ecdb567c5aaa06f2dd72e7a8d0eaff763ebd1d5d7af2237c	10
taxon_4e6e1b28905677796326f179b480b5a6e3eafd69a54186c97f468c5e4e27b2f7	10
taxon_4e71282594ed603cfa2c6bfb0dadf828c010856a5c3584b01316949c0bdfae7a	10
taxon_4ea5dccdf77a7cbb370e51600176a5b4da355895b99b94c1df0f959c363d3245	10
taxon_4f42a3fb37129e3d539c624fa17dc3fd631580b16ed7cb814d85dff3b0bee27d	10
taxon_50a7a8b89db84543f1d4beccf2d202c02cd923f70690ad3c30f5a595c2dcd8d8	10
taxon_51484727261ea4528f16bf11959528d0b29352f59e709b4e2f32feddeb2cd887	10
taxon_51750bfcdb2859bd5aa1d151ba94351fac00942e7935ee555e9c565a12f0ac1b	10
taxon_5176fc6d4298983b2c745402d666b7fa87104fcff4f288aa03e4770f9bb51954	10
taxon_525e6f1b989b949d1d55684c24d091bcf3a3009b434b2e80040ce59035de9aad	10
taxon_52e38bf73d8e7f50c492a0487508826ef482a7562c82ddb52d1928d82cae1d88	10
taxon_52f27b47ae3d031074b56a1bc607861ba3eadabadef6f279c7494fcf01574cad	10
taxon_533cbad1b8bcc7688ccec570b9c917819895f77db138a32493ee6a2e384ed2f3	10
taxon_53d6dd27db35361948f6f28793e3197984b452793443714de75066c1314cbb01	10
taxon_54cb9b08082371fd4d0aeb0382f67cc5672d8b68bc2e9b497b2cd9cfaa891c1c	10
taxon_54da4618d6c5ca9ddb5987f7f631ab6faeb7ccfe41c1995be4cff14edf81e624	10
taxon_54fc303b34f27bcaccb80364f3a42506d13b62d5e659945de87d8e0f4ea0c77b	10
taxon_5573359c451139affdeaaac5ff3b00ca219f793df30fe9499330802fc048c07c	10
taxon_55795ca15f63abd2ea8ec412b825d268531b37f926692d721ffa9427898612a1	10
taxon_57154b8aae9a501d363e1b8d6dbeb9f4881883b01f702a398811f3c8d240db27	10
taxon_574356d247d7b69ad5f7a13401899252ef796a06e5f9a5df1f166ed779a38070	10
taxon_57b53bd0f19b453644e829f08772e040ee77a86a2d90d64501b31fec660dfc4b	10
taxon_5911b8637038625f4a3c441e354c941280e04f223503f593d630f49ae7190be9	10
taxon_5920adcdb0da52ab9cbc7d7255b4ed43577d06da31015ff4e56b09629ef512f0	10
taxon_5a2b3ad4f0d16cad70a916cae40f180b60ad97120ec1a33e2c5e600642c27cf7	10
taxon_5a983d894235e08a843d3a7e43b09a9a96b1b7a0d38e8ad141e9436a673fcc42	10
taxon_5a9b12053227582ab169d907219d2f27d4e6821ed6c2ba640a2fbd47f9828d40	10
taxon_5ad4a37335ce5d907e29620df98f610070af10b4c062908298e51dc15774aef3	10
taxon_5b33f7965be775cdd0db436ba6f9aaa49fb168988a67fbd04039a4a5ec6ba2b0	10
taxon_5b8a1d227813d32bfa31b64bdc23889c3008159da27c37bd3f565bb800c6c270	10
taxon_5c062ed9b50f6269b1b20dedb1ffe847006b5091cd17f2b3797da11bfc7d0df5	10
taxon_5c7332e78310c8d2844be309e519d5c2e36169324228f25d7a425a67819d765d	10
taxon_5ca6cbee4b923d0a498af67e8bc79d0fc0608848bfda7f73ddfeaa6da1ad740a	10
taxon_5cc9417c887fa408b57d03b3beeb224cd0afe82271085fb479003b1161d5dc28	10
taxon_5cdd6d0786e0f944322d0373ac821fdf8b9c64cc5c55c6a88c52031de6a3be4a	10
taxon_5d0e16fbd4b7e4376c94bebed79f69b6a6e198ac54ab200ea36587d2fc75caa6	10
taxon_5d694946b93f34532ca88bc7f0cf6af1334cde8ecd77fb823c6128914ab0e28b	10
taxon_5dd285e6ca84506bdd0e23d33b99f2f19db056be2d5517def1d17102cd98b7ca	10
taxon_5dd63159ac5b9b7759313f27aef5d0d670ed9101df38815b7fa33571c3a97363	10
taxon_5e5143c3f107476beafc9cabcbaa3fc824c9b3792bd6d255dd47fd455120b291	10
taxon_5e5b1b07bd24d332d01fb9f6c94867d842f5d86c0a02b34d3dc1e635ff270371	10
taxon_5e78f05471cfea0c101a23d5f3c1176c5db69e2d7e32e2ee13e1d0aa8bad5a02	10
taxon_5ec11f486be4aff32053757948d45aa8a1482d2834770a5a59169600a0354357	10
taxon_5f7464c36ee078409b8534257c4d3d3d4e8937e3d841479f8daad2427d551b65	10
taxon_5fc087be3f2b2e8677f2278977a2b5ab2452b3c83eb4d1eada41eff86eaa0d0c	10
taxon_60b5c51485da68489c963b891e754394e463bd6b32fdef397b6290ff97c0c4fa	10
taxon_61437ca7d1420d9025c92a273310fdbe75b8c4074b013baf547f5af7ef45a02a	10
taxon_614ea815c04039a5ae20eb211b59b488d5bc69a546840b6c113e4b7627e60e7f	10
taxon_6152057d7036dd3ff57fd5be7b794af3d348df21ab917f0828e1c6f6929db8f1	10
taxon_62163f40b56bf32cbf3d4a2fd452cec023e0fb81d360e1ec97df3edf7a2467a2	10
taxon_621789e7bd32114ff4e5a28acfbadd22859c2493c002cf6c7a04099bcc286f1d	10
taxon_626028569d83626083dc6d36f1957ec1cf9a577d5a5b4c5540830fe7440b7127	10
taxon_627825c944621bc26c96788c0899ec20a24a9a6eb2e443b0688b398ba87bb8a1	10
taxon_62b91b0db149eb4b16807480739fa4e87d75e6af17eca15b6e0e4a3a2c4e5db4	10
taxon_62e88832dabed2678b3e45595ffdcc34a78ad5ec0f55962788a323ad17c9943c	10
taxon_640be414546401f6a26a22b9ac212cec6641690af0c7200fed1d01ea0decac65	10
taxon_6455660ec7e2468ed7c6d052a85eeb9cdd6045ab03b109c1d7085dce5465091b	10
taxon_647badfd2bbd05dc92da51a5c4609c1b1edf0fca24ed4680816dfaecf3ea404a	10
taxon_64c59cb8404fa90d675fd0fe7cebfaedf6482b049356f4346c5d730dc2762167	10
taxon_64ee6ef09755df5819c858f17572a1fe558c0773943282b804c5deff85b2f6f5	10
taxon_669d4698becb32359f920a968c0ec8e8b17af51c11f7f63d51921212fc93fb58	10
taxon_67c319bcb9d70289efcb3242a96aa88ed974faf01a0a847ddd39fb3b30337ae3	10
taxon_67d697fbed16a3e3e747e15f46c4ec820f688158a9e8f52b4924e315f8e83ce0	10
taxon_69739703cb62327b1a7acbe03226707d7c96b21617275ba13fb2abe2dd89be4f	10
taxon_698d18e95231abba78438dfcf96e258ae545bc94950acc6b595d8ef8512bd81d	10
taxon_6aa4e2092faf1281def68598fff1584b9683cafef5f2b0af897d977ecd7d0b3c	10
taxon_6b0244d1fcce87da7e4879cfdb7a5df56ef4c179d5b79b35920f11918216386e	10
taxon_6b23aa1136cc1c4f4af4a16e13d155d61ee615217c452fa99bb8a08735129b41	10
taxon_6cbe7577f1bc1bec8c6749d26d68f7fd9995bf01ba66821a2636e2e3c19a4099	10
taxon_6cd782e4e13b31d71dbce176ee16b7a6f128404a870b37e09d44742fe002c47b	10
taxon_6cf2e2b9d4ec48462678cf734ed5aa91271a19d5a23a2aa513c7d6f09accd178	10
taxon_6d8ec857e2cbd3777429e4726e9d5ea4e8c5627e870009bef4f0fe1259815a86	10
taxon_6da38a47fa20cc967aed0a150b6d0d8323d6cc6d67b51d03364ee5e9de976f0b	10
taxon_6dc6448677196d0d28d62b76422e485900592f7c3dcdb9e3c718228e12eb1ebc	10
taxon_6e6aac763537c25aca39cb9997d0b956fab31f30f23424e347cfb1a48f7ffa07	10
taxon_6ebd14ca1e8b01d76c6806bfb6f96e78630adca228074cadbc83095587454f47	10
taxon_6ec74132709bd4501e523873e431e43a8ebd715a0f5a3487d20e5cc78550b38b	10
taxon_6f2e86b6a781c241c0104ddf17574296419db27bedf0562f966e58f2ea7f46f9	10
taxon_6ff55b579ac9d05be611656a15648594374f8691463afba8adafa57982a7171d	10
taxon_701991f995a5670e6d3d9e67ae95b6d3a9b89c03a8c6410ed99533adcc3ff2ea	10
taxon_70341345b352503d6639c05365f37d78fb1ff8668ff3d897a77ebc5e0b585384	10
taxon_707eea06195bb9fa48b13452be3d6f2bd8f3bb847f098308ab986142033ba04e	10
taxon_70b8b794806cbd4af15cc6f4ee8c16876d1209a182f66e4aba355a48da48a69b	10
taxon_710699f6e16c5e1a148681bf539d334d3f19a000c3ff71a29dfbbcba58ffda95	10
taxon_710fcd4c0d8d11683de639bc7d7eb53c8f3285c68c72d84f7fdfde68408ef088	10
taxon_71736758d787c1c55d0f38fc62b7d1c67c44203ecd67dd87cb51516ac4bb8dd5	10
taxon_71d334155419474bc1d9a66c263a89906e72b8a2f585bdb3efb3a61859475845	10
taxon_72aa3ecd08382007a91d7f1bb705161b19c04edca615889f15c7ccec26bfe5ba	10
taxon_72e95c89510f3a2a9e30810b71b649e20b198489dc2e90497e23e6cab96dea0c	10
taxon_734e888245d8649257a171a992d1b38b542cb5ddd112705841b95f9de0df87cf	10
taxon_73ea64a113baf80ce2b8c3e1f063aa9803acbd48d7114591d2668328d38d0131	10
taxon_73f897d37bf7b5c3594f0848636f64bd43d46f5ac75ff001a88044516c4a1698	10
taxon_742cfc26efa5f2b074d56ad137c6f7df72a7be55ec55ccdc65744d7c226887cd	10
taxon_746bd73892d81c6026580fdbd6907e087da47f9b35db5038dbb79ce0db37dccf	10
taxon_768154a32906c0702e34e1bfacb6c40d1f03494450dcd228521818f7a33db34b	10
taxon_772a66dbd08ddb19e9966689d348de84db066239ab51e0a5a911db28f28b6aed	10
taxon_774c6294f63ef053d7be3304dd836b32baf35a237cd696b42584780854d34563	10
taxon_778fcf6c6f3818f43e54b2b65c759cb81aa353e46d2f12a5a0b278c1366dca3e	10
taxon_779d77337370b4a186f3bdc26c1bf4decddff30ae9650a377d83561b31a9b26b	10
taxon_77b5f56a3115f1477aed6d82a7119a9aba789ebafb36126f48d7bafd759107c9	10
taxon_780086f78e7f507b77eba3e4363b5e7940019e2ac3a440720fb29b51936fa999	10
taxon_7866ddbcaedf55676509ccde0f3fe9bedcfe8c2d04c3c2d15dc3dec8cd695ca1	10
taxon_791d8525ee30d921d5f26df7561613440045832ea4592769de80b449e44d3f36	10
taxon_7932793ed8bf091555f760cf167d01d3df99476050a2ff6c76cce5a1b5f0bb89	10
taxon_795d8c8427ddb059214ee4d9efae64be16449267011a2e11c6f8788f2ed9ecfe	10
taxon_7a7afb2282d918400d6eec34e26f74dba672eb405009f28e2691a25e8cdbf096	10
taxon_7afb96582ba317257058d17ed245614a78819a1eb3a9a54d8b2e5fad3e425f8a	10
taxon_7b3213c6419d418956975c918d79bf0fa6b5ad72a59c992da6243eb78e3f584a	10
taxon_7b7cecb2967b760a5f8328cd06839821c74913fb30480c76ba97abd34222eac0	10
taxon_7cd7c690cb4553caa95e1cdec2604c424d208bbef93aec442927f4ea308c50ba	10
taxon_7ce47971fedf4a80e8b156d830670a085451ca6335b315c8672df3c5de255b9d	10
taxon_7cfd7d8563bc517ccb870016d0a58aa2e0f5f028532bfce7a13e15f29aef7487	10
taxon_7d31f48107b0c48d5751ac97632d9033d36c8b2bd18219ff3b81f2f0a90a35b7	10
taxon_7e8bf34b330724ba051c29cf4ae320d543950c0dd2c27248e3611a855fbd5a90	10
taxon_7f719f78718d1b4b867ec4553cd3e5817c7aaa626ba5d52dec5933f3458699d5	10
taxon_7fd7fa7fadf1982677099cb97a4bcd74401ce0b1a3a5263c8a2e34dbdd8e9568	10
taxon_803975447c9f6b10f638db68cf57004f62949681e1084d7ef2fcbe8be5acd6e0	10
taxon_80a8cd68a7d504b64b83224165d0fce9042eb329000e884895ba177ad08f4c20	10
taxon_810aaab2de0ed0b086bcf715f5c3f1c2e51790409aeb582b728b35aeefdb5b8e	10
taxon_823d97cd12cd60d8c6e9213dbd0c149f7ce03ae8183a9cef54620a713219ce40	10
taxon_82833f2590f670c7376eae4e53be867bd809aeb2a3824d877d1b6820fe6ad479	10
taxon_82eb2f0fdb356fd69c7c9de4559ebd8c58e8a484c4f5848b54abb64b6db90487	10
taxon_83187465d25d0facf1ecf15807ee673975a93f419fe8410f3d2f8d7d9268c3ac	10
taxon_83f36d588199a92c0bb6929b3808265feb8fb5b7a9ff94f793dc4a233dc645f8	10
taxon_847747e29727208f3b5da1f02d8ea63aff4c78b806429875d406821de92edf61	10
taxon_84bb18e71c466e82be8d637ad1f8745bc01f7308d0a73bd29f720cb5397eb415	10
taxon_84bd433aff622b791b33d9b75170397b7aae57ca4c6ef6d7423861cb1d84259d	10
